"BehaviorSpace results (NetLogo 6.0)"
"assignment_3.25.nlogo"
"experiment"
"05/23/2017 13:50:51:734 +0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Crack-Availability-Month","New-Version-Availability-Month","software-price","[step]","legal","illegal","loss","sales"
"1","4","20","0.99","4147","1075","111","109.89","1064.25"
"1","4","20","0.99","4148","1075","111","109.89","1064.25"
"1","4","20","0.99","4149","1075","111","109.89","1064.25"
"1","4","20","0.99","4150","1075","111","109.89","1064.25"
"1","4","20","0.99","4151","1075","111","109.89","1064.25"
"1","4","20","0.99","4152","1075","111","109.89","1064.25"
"1","4","20","0.99","4153","1075","112","110.88","1064.25"
"1","4","20","0.99","4154","1075","112","110.88","1064.25"
"1","4","20","0.99","4155","1075","112","110.88","1064.25"
"1","4","20","0.99","4156","1075","112","110.88","1064.25"
"1","4","20","0.99","4157","1075","112","110.88","1064.25"
"1","4","20","0.99","4158","1076","112","110.88","1065.24"
"1","4","20","0.99","4159","1076","112","110.88","1065.24"
"1","4","20","0.99","4160","1076","112","110.88","1065.24"
"1","4","20","0.99","4161","1076","112","110.88","1065.24"
"1","4","20","0.99","4162","1076","112","110.88","1065.24"
"1","4","20","0.99","4163","1076","112","110.88","1065.24"
"1","4","20","0.99","4164","1076","112","110.88","1065.24"
"1","4","20","0.99","4165","1076","112","110.88","1065.24"
"1","4","20","0.99","4166","1077","112","110.88","1066.23"
"1","4","20","0.99","4167","1077","112","110.88","1066.23"
"1","4","20","0.99","4168","1077","112","110.88","1066.23"
"1","4","20","0.99","4169","1077","113","111.87","1066.23"
"1","4","20","0.99","4170","1077","115","113.85","1066.23"
"1","4","20","0.99","4171","1077","116","114.84","1066.23"
"1","4","20","0.99","4172","1077","117","115.83","1066.23"
"1","4","20","0.99","4173","1077","117","115.83","1066.23"
"1","4","20","0.99","4174","1077","118","116.82","1066.23"
"1","4","20","0.99","4175","1078","118","116.82","1067.22"
"1","4","20","0.99","4176","1078","119","117.81","1067.22"
"1","4","20","0.99","4177","1079","119","117.81","1068.21"
"1","4","20","0.99","4178","1080","119","117.81","1069.2"
"1","4","20","0.99","4179","1081","120","118.8","1070.19"
"1","4","20","0.99","4180","1081","121","119.78999999999999","1070.19"
"1","4","20","0.99","4181","1081","121","119.78999999999999","1070.19"
"1","4","20","0.99","4182","1081","121","119.78999999999999","1070.19"
"1","4","20","0.99","4183","1081","121","119.78999999999999","1070.19"
"1","4","20","0.99","4184","1081","122","120.78","1070.19"
"1","4","20","0.99","4185","1081","123","121.77","1070.19"
"1","4","20","0.99","4186","1081","124","122.76","1070.19"
"1","4","20","0.99","4187","1081","126","124.74","1070.19"
"1","4","20","0.99","4188","1081","127","125.73","1070.19"
"1","4","20","0.99","4189","1081","129","127.71","1070.19"
"1","4","20","0.99","4190","1081","130","128.7","1070.19"
"1","4","20","0.99","4191","1081","130","128.7","1070.19"
"1","4","20","0.99","4192","1081","131","129.69","1070.19"
"1","4","20","0.99","4193","1081","131","129.69","1070.19"
"1","4","20","0.99","4194","1081","132","130.68","1070.19"
"1","4","20","0.99","4195","1083","133","131.67","1072.17"
"1","4","20","0.99","4196","1083","133","131.67","1072.17"
"1","4","20","0.99","4197","1083","134","132.66","1072.17"
"1","4","20","0.99","4198","1083","134","132.66","1072.17"
"1","4","20","0.99","4199","1084","134","132.66","1073.16"
"1","4","20","0.99","4200","1084","135","133.65","1073.16"
"1","4","20","0.99","4201","1084","135","133.65","1073.16"
"1","4","20","0.99","4202","1084","135","133.65","1073.16"
"1","4","20","0.99","4203","1084","136","134.64","1073.16"
"1","4","20","0.99","4204","1084","136","134.64","1073.16"
"1","4","20","0.99","4205","1085","136","134.64","1074.15"
"1","4","20","0.99","4206","1085","136","134.64","1074.15"
"1","4","20","0.99","4207","1086","136","134.64","1075.14"
"1","4","20","0.99","4208","1086","136","134.64","1075.14"
"1","4","20","0.99","4209","1086","136","134.64","1075.14"
"1","4","20","0.99","4210","1086","136","134.64","1075.14"
"1","4","20","0.99","4211","1087","136","134.64","1076.1299999999999"
"1","4","20","0.99","4212","1087","136","134.64","1076.1299999999999"
"1","4","20","0.99","4213","1087","136","134.64","1076.1299999999999"
"1","4","20","0.99","4214","1087","139","137.60999999999999","1076.1299999999999"
"1","4","20","0.99","4215","1087","139","137.60999999999999","1076.1299999999999"
"1","4","20","0.99","4216","1087","139","137.60999999999999","1076.1299999999999"
"1","4","20","0.99","4217","1087","139","137.60999999999999","1076.1299999999999"
"1","4","20","0.99","4218","1087","139","137.60999999999999","1076.1299999999999"
"1","4","20","0.99","4219","1088","139","137.60999999999999","1077.12"
"1","4","20","0.99","4220","1088","139","137.60999999999999","1077.12"
"1","4","20","0.99","4221","1088","139","137.60999999999999","1077.12"
"1","4","20","0.99","4222","1088","139","137.60999999999999","1077.12"
"1","4","20","0.99","4223","1088","139","137.60999999999999","1077.12"
"1","4","20","0.99","4224","1089","140","138.6","1078.11"
"1","4","20","0.99","4225","1089","140","138.6","1078.11"
"1","4","20","0.99","4226","1089","140","138.6","1078.11"
"1","4","20","0.99","4227","1089","140","138.6","1078.11"
"1","4","20","0.99","4228","1090","140","138.6","1079.1"
"1","4","20","0.99","4229","1090","140","138.6","1079.1"
"1","4","20","0.99","4230","1090","140","138.6","1079.1"
"1","4","20","0.99","4231","1090","140","138.6","1079.1"
"1","4","20","0.99","4232","1090","140","138.6","1079.1"
"1","4","20","0.99","4233","1090","140","138.6","1079.1"
"1","4","20","0.99","4234","1090","140","138.6","1079.1"
"1","4","20","0.99","4235","1090","140","138.6","1079.1"
"1","4","20","0.99","4236","1090","141","139.59","1079.1"
"1","4","20","0.99","4237","1090","141","139.59","1079.1"
"1","4","20","0.99","4238","1090","141","139.59","1079.1"
"1","4","20","0.99","4239","1091","141","139.59","1080.09"
"1","4","20","0.99","4240","1091","141","139.59","1080.09"
"1","4","20","0.99","4241","1091","141","139.59","1080.09"
"1","4","20","0.99","4242","1092","141","139.59","1081.08"
"1","4","20","0.99","4243","1092","141","139.59","1081.08"
"1","4","20","0.99","4244","1092","141","139.59","1081.08"
"1","4","20","0.99","4245","1092","141","139.59","1081.08"
"1","4","20","0.99","4246","1092","141","139.59","1081.08"
"1","4","20","0.99","4247","1092","141","139.59","1081.08"
"1","4","20","0.99","4248","1092","142","140.58","1081.08"
"1","4","20","0.99","4249","1092","142","140.58","1081.08"
"1","4","20","0.99","4250","1092","142","140.58","1081.08"
"1","4","20","0.99","4251","1092","142","140.58","1081.08"
"1","4","20","0.99","4252","1092","142","140.58","1081.08"
"1","4","20","0.99","4253","1092","143","141.57","1081.08"
"1","4","20","0.99","4254","1092","143","141.57","1081.08"
"1","4","20","0.99","4255","1092","143","141.57","1081.08"
"1","4","20","0.99","4256","1092","143","141.57","1081.08"
"1","4","20","0.99","4257","1092","143","141.57","1081.08"
"1","4","20","0.99","4258","1092","143","141.57","1081.08"
"1","4","20","0.99","4259","1092","143","141.57","1081.08"
"1","4","20","0.99","4260","1092","143","141.57","1081.08"
"1","4","20","0.99","4261","1092","143","141.57","1081.08"
"1","4","20","0.99","4262","1092","144","142.56","1081.08"
"1","4","20","0.99","4263","1092","144","142.56","1081.08"
"1","4","20","0.99","4264","1092","144","142.56","1081.08"
"1","4","20","0.99","4265","1092","144","142.56","1081.08"
"1","4","20","0.99","4266","1092","144","142.56","1081.08"
"1","4","20","0.99","4267","1092","144","142.56","1081.08"
"1","4","20","0.99","4268","1092","144","142.56","1081.08"
"1","4","20","0.99","4269","1092","144","142.56","1081.08"
"1","4","20","0.99","4270","1092","144","142.56","1081.08"
"1","4","20","0.99","4271","1092","144","142.56","1081.08"
"1","4","20","0.99","4272","1092","144","142.56","1081.08"
"1","4","20","0.99","4273","1092","145","143.55","1081.08"
"1","4","20","0.99","4274","1092","145","143.55","1081.08"
"1","4","20","0.99","4275","1092","145","143.55","1081.08"
"1","4","20","0.99","4276","1092","145","143.55","1081.08"
"1","4","20","0.99","4277","1093","145","143.55","1082.07"
"1","4","20","0.99","4278","1093","145","143.55","1082.07"
"1","4","20","0.99","4279","1093","145","143.55","1082.07"
"1","4","20","0.99","4280","1093","145","143.55","1082.07"
"1","4","20","0.99","4281","1093","145","143.55","1082.07"
"1","4","20","0.99","4282","1093","145","143.55","1082.07"
"1","4","20","0.99","4283","1093","145","143.55","1082.07"
"1","4","20","0.99","4284","1093","145","143.55","1082.07"
"1","4","20","0.99","4285","1093","145","143.55","1082.07"
"1","4","20","0.99","4286","1093","145","143.55","1082.07"
"1","4","20","0.99","4287","1093","145","143.55","1082.07"
"1","4","20","0.99","4288","1093","147","145.53","1082.07"
"1","4","20","0.99","4289","1093","147","145.53","1082.07"
"1","4","20","0.99","4290","1093","147","145.53","1082.07"
"1","4","20","0.99","4291","1093","147","145.53","1082.07"
"1","4","20","0.99","4292","1093","147","145.53","1082.07"
"1","4","20","0.99","4293","1093","147","145.53","1082.07"
"1","4","20","0.99","4294","1093","147","145.53","1082.07"
"1","4","20","0.99","4295","1093","147","145.53","1082.07"
"1","4","20","0.99","4296","1093","147","145.53","1082.07"
"1","4","20","0.99","4297","1093","147","145.53","1082.07"
"1","4","20","0.99","4298","1093","147","145.53","1082.07"
"1","4","20","0.99","4299","1093","148","146.52","1082.07"
"1","4","20","0.99","4300","1093","148","146.52","1082.07"
"1","4","20","0.99","4301","1093","148","146.52","1082.07"
"1","4","20","0.99","4302","1093","149","147.51","1082.07"
"1","4","20","0.99","4303","1093","149","147.51","1082.07"
"1","4","20","0.99","4304","1093","149","147.51","1082.07"
"1","4","20","0.99","4305","1093","149","147.51","1082.07"
"1","4","20","0.99","4306","1093","149","147.51","1082.07"
"1","4","20","0.99","4307","1093","149","147.51","1082.07"
"1","4","20","0.99","4308","1093","149","147.51","1082.07"
"1","4","20","0.99","4309","1093","149","147.51","1082.07"
"1","4","20","0.99","4310","1093","149","147.51","1082.07"
"1","4","20","0.99","4311","1093","149","147.51","1082.07"
"1","4","20","0.99","4312","1093","149","147.51","1082.07"
"1","4","20","0.99","4313","1093","149","147.51","1082.07"
"1","4","20","0.99","4314","1093","149","147.51","1082.07"
"1","4","20","0.99","4315","1093","149","147.51","1082.07"
"1","4","20","0.99","4316","1093","149","147.51","1082.07"
"1","4","20","0.99","4317","1093","149","147.51","1082.07"
"1","4","20","0.99","4318","1093","149","147.51","1082.07"
"1","4","20","0.99","4319","1093","149","147.51","1082.07"
"1","4","20","0.99","4320","1093","149","147.51","1082.07"
"1","4","20","0.99","4321","1093","149","147.51","1082.07"
"1","4","20","0.99","4322","1093","149","147.51","1082.07"
"1","4","20","0.99","4323","1093","149","147.51","1082.07"
"1","4","20","0.99","4324","1093","149","147.51","1082.07"
"1","4","20","0.99","4325","1093","149","147.51","1082.07"
"1","4","20","0.99","4326","1093","149","147.51","1082.07"
"1","4","20","0.99","4327","1093","149","147.51","1082.07"
"1","4","20","0.99","4328","1093","150","148.5","1082.07"
"1","4","20","0.99","4329","1093","150","148.5","1082.07"
"1","4","20","0.99","4330","1093","150","148.5","1082.07"
"1","4","20","0.99","4331","1093","150","148.5","1082.07"
"1","4","20","0.99","4332","1093","150","148.5","1082.07"
"1","4","20","0.99","4333","1093","151","149.49","1082.07"
"1","4","20","0.99","4334","1093","151","149.49","1082.07"
"1","4","20","0.99","4335","1093","151","149.49","1082.07"
"1","4","20","0.99","4336","1093","151","149.49","1082.07"
"1","4","20","0.99","4337","1093","152","150.48","1082.07"
"1","4","20","0.99","4338","1093","152","150.48","1082.07"
"1","4","20","0.99","4339","1093","152","150.48","1082.07"
"1","4","20","0.99","4340","1093","152","150.48","1082.07"
"1","4","20","0.99","4341","1093","152","150.48","1082.07"
"1","4","20","0.99","4342","1093","152","150.48","1082.07"
"1","4","20","0.99","4343","1093","152","150.48","1082.07"
"1","4","20","0.99","4344","1093","152","150.48","1082.07"
"1","4","20","0.99","4345","1093","152","150.48","1082.07"
"1","4","20","0.99","4346","1093","152","150.48","1082.07"
"1","4","20","0.99","4347","1093","153","151.47","1082.07"
"1","4","20","0.99","4348","1093","153","151.47","1082.07"
"1","4","20","0.99","4349","1093","153","151.47","1082.07"
"1","4","20","0.99","4350","1093","153","151.47","1082.07"
"1","4","20","0.99","4351","1093","153","151.47","1082.07"
"1","4","20","0.99","4352","1093","153","151.47","1082.07"
"1","4","20","0.99","4353","1093","154","152.46","1082.07"
"1","4","20","0.99","4354","1093","154","152.46","1082.07"
"1","4","20","0.99","4355","1093","154","152.46","1082.07"
"1","4","20","0.99","4356","1093","154","152.46","1082.07"
"1","4","20","0.99","4357","1093","154","152.46","1082.07"
"1","4","20","0.99","4358","1093","154","152.46","1082.07"
"1","4","20","0.99","4359","1093","154","152.46","1082.07"
"1","4","20","0.99","4360","1093","154","152.46","1082.07"
"1","4","20","0.99","4361","1093","154","152.46","1082.07"
"1","4","20","0.99","4362","1093","154","152.46","1082.07"
"1","4","20","0.99","4363","1093","154","152.46","1082.07"
"1","4","20","0.99","4364","1093","154","152.46","1082.07"
"1","4","20","0.99","4365","1093","154","152.46","1082.07"
"1","4","20","0.99","4366","1093","154","152.46","1082.07"
"1","4","20","0.99","4367","1093","154","152.46","1082.07"
"1","4","20","0.99","4368","1093","154","152.46","1082.07"
"1","4","20","0.99","4369","1093","154","152.46","1082.07"
"1","4","20","0.99","4370","1093","154","152.46","1082.07"
"1","4","20","0.99","4371","1093","154","152.46","1082.07"
"1","4","20","0.99","4372","1093","154","152.46","1082.07"
"1","4","20","0.99","4373","1093","154","152.46","1082.07"
"1","4","20","0.99","4374","1093","154","152.46","1082.07"
"1","4","20","0.99","4375","1093","154","152.46","1082.07"
"1","4","20","0.99","4376","1093","154","152.46","1082.07"
"1","4","20","0.99","4377","1093","155","153.45","1082.07"
"1","4","20","0.99","4378","1093","155","153.45","1082.07"
"1","4","20","0.99","4379","1093","155","153.45","1082.07"
"1","4","20","0.99","4380","1093","155","153.45","1082.07"
"1","4","20","0.99","4381","1093","155","153.45","1082.07"
"1","4","20","0.99","4382","1094","155","153.45","1083.06"
"1","4","20","0.99","4383","1094","155","153.45","1083.06"
"1","4","20","0.99","4384","1094","155","153.45","1083.06"
"1","4","20","0.99","4385","1094","155","153.45","1083.06"
"1","4","20","0.99","4386","1094","155","153.45","1083.06"
"1","4","20","0.99","4387","1094","155","153.45","1083.06"
"1","4","20","0.99","4388","1094","155","153.45","1083.06"
"1","4","20","0.99","4389","1094","155","153.45","1083.06"
"1","4","20","0.99","4390","1094","155","153.45","1083.06"
"1","4","20","0.99","4391","1094","155","153.45","1083.06"
"1","4","20","0.99","4392","1094","156","154.44","1083.06"
"1","4","20","0.99","4393","1094","156","154.44","1083.06"
"1","4","20","0.99","4394","1094","156","154.44","1083.06"
"1","4","20","0.99","4395","1094","156","154.44","1083.06"
"1","4","20","0.99","4396","1094","156","154.44","1083.06"
"1","4","20","0.99","4397","1094","156","154.44","1083.06"
"1","4","20","0.99","4398","1095","156","154.44","1084.05"
"1","4","20","0.99","4399","1096","157","155.43","1085.04"
"1","4","20","0.99","4400","1096","158","156.42","1085.04"
"1","4","20","0.99","4401","1096","158","156.42","1085.04"
"1","4","20","0.99","4402","1096","159","157.41","1085.04"
"1","4","20","0.99","4403","1096","160","158.4","1085.04"
"1","4","20","0.99","4404","1096","160","158.4","1085.04"
"1","4","20","0.99","4405","1096","161","159.39","1085.04"
"1","4","20","0.99","4406","1096","161","159.39","1085.04"
"1","4","20","0.99","4407","1096","162","160.38","1085.04"
"1","4","20","0.99","4408","1097","163","161.37","1086.03"
"1","4","20","0.99","4409","1097","163","161.37","1086.03"
"1","4","20","0.99","4410","1097","163","161.37","1086.03"
"1","4","20","0.99","4411","1098","164","162.35999999999999","1087.02"
"1","4","20","0.99","4412","1098","164","162.35999999999999","1087.02"
"1","4","20","0.99","4413","1098","165","163.35","1087.02"
"1","4","20","0.99","4414","1098","166","164.34","1087.02"
"1","4","20","0.99","4415","1098","166","164.34","1087.02"
"1","4","20","0.99","4416","1098","167","165.33","1087.02"
"1","4","20","0.99","4417","1098","167","165.33","1087.02"
"1","4","20","0.99","4418","1101","167","165.33","1089.99"
"1","4","20","0.99","4419","1101","167","165.33","1089.99"
"1","4","20","0.99","4420","1101","167","165.33","1089.99"
"1","4","20","0.99","4421","1101","168","166.32","1089.99"
"1","4","20","0.99","4422","1101","168","166.32","1089.99"
"1","4","20","0.99","4423","1101","168","166.32","1089.99"
"1","4","20","0.99","4424","1101","168","166.32","1089.99"
"1","4","20","0.99","4425","1102","169","167.31","1090.98"
"1","4","20","0.99","4426","1103","170","168.3","1091.97"
"1","4","20","0.99","4427","1103","170","168.3","1091.97"
"1","4","20","0.99","4428","1103","170","168.3","1091.97"
"1","4","20","0.99","4429","1103","171","169.29","1091.97"
"1","4","20","0.99","4430","1103","171","169.29","1091.97"
"1","4","20","0.99","4431","1103","172","170.28","1091.97"
"1","4","20","0.99","4432","1103","174","172.26","1091.97"
"1","4","20","0.99","4433","1105","175","173.25","1093.95"
"1","4","20","0.99","4434","1105","175","173.25","1093.95"
"1","4","20","0.99","4435","1105","175","173.25","1093.95"
"1","4","20","0.99","4436","1106","175","173.25","1094.94"
"1","4","20","0.99","4437","1106","175","173.25","1094.94"
"1","4","20","0.99","4438","1107","175","173.25","1095.93"
"1","4","20","0.99","4439","1107","176","174.24","1095.93"
"1","4","20","0.99","4440","1107","176","174.24","1095.93"
"1","4","20","0.99","4441","1107","176","174.24","1095.93"
"1","4","20","0.99","4442","1107","177","175.23","1095.93"
"1","4","20","0.99","4443","1107","177","175.23","1095.93"
"1","4","20","0.99","4444","1107","177","175.23","1095.93"
"1","4","20","0.99","4445","1107","177","175.23","1095.93"
"1","4","20","0.99","4446","1108","177","175.23","1096.92"
"1","4","20","0.99","4447","1109","179","177.21","1097.91"
"1","4","20","0.99","4448","1109","179","177.21","1097.91"
"1","4","20","0.99","4449","1109","179","177.21","1097.91"
"1","4","20","0.99","4450","1111","179","177.21","1099.89"
"1","4","20","0.99","4451","1111","180","178.2","1099.89"
"1","4","20","0.99","4452","1111","180","178.2","1099.89"
"1","4","20","0.99","4453","1111","180","178.2","1099.89"
"1","4","20","0.99","4454","1111","181","179.19","1099.89"
"1","4","20","0.99","4455","1111","182","180.18","1099.89"
"1","4","20","0.99","4456","1111","182","180.18","1099.89"
"1","4","20","0.99","4457","1111","182","180.18","1099.89"
"1","4","20","0.99","4458","1111","183","181.17","1099.89"
"1","4","20","0.99","4459","1111","183","181.17","1099.89"
"1","4","20","0.99","4460","1111","183","181.17","1099.89"
"1","4","20","0.99","4461","1111","183","181.17","1099.89"
"1","4","20","0.99","4462","1111","183","181.17","1099.89"
"1","4","20","0.99","4463","1111","184","182.16","1099.89"
"1","4","20","0.99","4464","1111","184","182.16","1099.89"
"1","4","20","0.99","4465","1112","184","182.16","1100.8799999999999"
"1","4","20","0.99","4466","1112","184","182.16","1100.8799999999999"
"1","4","20","0.99","4467","1112","184","182.16","1100.8799999999999"
"1","4","20","0.99","4468","1112","184","182.16","1100.8799999999999"
"1","4","20","0.99","4469","1112","184","182.16","1100.8799999999999"
"1","4","20","0.99","4470","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4471","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4472","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4473","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4474","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4475","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4476","1112","185","183.15","1100.8799999999999"
"1","4","20","0.99","4477","1112","186","184.14","1100.8799999999999"
"1","4","20","0.99","4478","1112","186","184.14","1100.8799999999999"
"1","4","20","0.99","4479","1113","187","185.13","1101.87"
"1","4","20","0.99","4480","1113","187","185.13","1101.87"
"1","4","20","0.99","4481","1114","187","185.13","1102.86"
"1","4","20","0.99","4482","1114","187","185.13","1102.86"
"1","4","20","0.99","4483","1114","188","186.12","1102.86"
"1","4","20","0.99","4484","1114","188","186.12","1102.86"
"1","4","20","0.99","4485","1114","188","186.12","1102.86"
"1","4","20","0.99","4486","1114","188","186.12","1102.86"
"1","4","20","0.99","4487","1114","190","188.1","1102.86"
"1","4","20","0.99","4488","1114","190","188.1","1102.86"
"1","4","20","0.99","4489","1114","190","188.1","1102.86"
"1","4","20","0.99","4490","1114","190","188.1","1102.86"
"1","4","20","0.99","4491","1114","190","188.1","1102.86"
"1","4","20","0.99","4492","1114","190","188.1","1102.86"
"1","4","20","0.99","4493","1114","190","188.1","1102.86"
"1","4","20","0.99","4494","1114","190","188.1","1102.86"
"1","4","20","0.99","4495","1114","190","188.1","1102.86"
"1","4","20","0.99","4496","1114","190","188.1","1102.86"
"1","4","20","0.99","4497","1114","190","188.1","1102.86"
"1","4","20","0.99","4498","1114","190","188.1","1102.86"
"1","4","20","0.99","4499","1114","191","189.09","1102.86"
"1","4","20","0.99","4500","1114","191","189.09","1102.86"
"1","4","20","0.99","4501","1114","191","189.09","1102.86"
"1","4","20","0.99","4502","1114","191","189.09","1102.86"
"1","4","20","0.99","4503","1114","191","189.09","1102.86"
"1","4","20","0.99","4504","1114","191","189.09","1102.86"
"1","4","20","0.99","4505","1115","191","189.09","1103.85"
"1","4","20","0.99","4506","1115","191","189.09","1103.85"
"1","4","20","0.99","4507","1115","191","189.09","1103.85"
"1","4","20","0.99","4508","1116","191","189.09","1104.84"
"1","4","20","0.99","4509","1116","191","189.09","1104.84"
"1","4","20","0.99","4510","1116","191","189.09","1104.84"
"1","4","20","0.99","4511","1116","191","189.09","1104.84"
"1","4","20","0.99","4512","1116","191","189.09","1104.84"
"1","4","20","0.99","4513","1116","191","189.09","1104.84"
"1","4","20","0.99","4514","1116","192","190.07999999999998","1104.84"
"1","4","20","0.99","4515","1117","192","190.07999999999998","1105.83"
"1","4","20","0.99","4516","1117","192","190.07999999999998","1105.83"
"1","4","20","0.99","4517","1117","192","190.07999999999998","1105.83"
"1","4","20","0.99","4518","1117","192","190.07999999999998","1105.83"
"1","4","20","0.99","4519","1117","192","190.07999999999998","1105.83"
"1","4","20","0.99","4520","1118","193","191.07","1106.82"
"1","4","20","0.99","4521","1118","193","191.07","1106.82"
"1","4","20","0.99","4522","1118","193","191.07","1106.82"
"1","4","20","0.99","4523","1118","193","191.07","1106.82"
"1","4","20","0.99","4524","1118","193","191.07","1106.82"
"1","4","20","0.99","4525","1118","193","191.07","1106.82"
"1","4","20","0.99","4526","1118","193","191.07","1106.82"
"1","4","20","0.99","4527","1118","193","191.07","1106.82"
"1","4","20","0.99","4528","1118","193","191.07","1106.82"
"1","4","20","0.99","4529","1118","193","191.07","1106.82"
"1","4","20","0.99","4530","1118","193","191.07","1106.82"
"1","4","20","0.99","4531","1118","193","191.07","1106.82"
"1","4","20","0.99","4532","1118","193","191.07","1106.82"
"1","4","20","0.99","4533","1118","193","191.07","1106.82"
"1","4","20","0.99","4534","1118","193","191.07","1106.82"
"1","4","20","0.99","4535","1118","193","191.07","1106.82"
"1","4","20","0.99","4536","1118","193","191.07","1106.82"
"1","4","20","0.99","4537","1118","193","191.07","1106.82"
"1","4","20","0.99","4538","1118","193","191.07","1106.82"
"1","4","20","0.99","4539","1118","193","191.07","1106.82"
"1","4","20","0.99","4540","1118","193","191.07","1106.82"
"1","4","20","0.99","4541","1118","193","191.07","1106.82"
"1","4","20","0.99","4542","1118","193","191.07","1106.82"
"1","4","20","0.99","4543","1118","193","191.07","1106.82"
"1","4","20","0.99","4544","1118","193","191.07","1106.82"
"1","4","20","0.99","4545","1118","193","191.07","1106.82"
"1","4","20","0.99","4546","1119","193","191.07","1107.81"
"1","4","20","0.99","4547","1119","193","191.07","1107.81"
"1","4","20","0.99","4548","1119","193","191.07","1107.81"
"1","4","20","0.99","4549","1119","193","191.07","1107.81"
"1","4","20","0.99","4550","1119","193","191.07","1107.81"
"1","4","20","0.99","4551","1119","193","191.07","1107.81"
"1","4","20","0.99","4552","1119","193","191.07","1107.81"
"1","4","20","0.99","4553","1119","194","192.06","1107.81"
"1","4","20","0.99","4554","1119","194","192.06","1107.81"
"1","4","20","0.99","4555","1119","194","192.06","1107.81"
"1","4","20","0.99","4556","1119","194","192.06","1107.81"
"1","4","20","0.99","4557","1119","194","192.06","1107.81"
"1","4","20","0.99","4558","1119","194","192.06","1107.81"
"1","4","20","0.99","4559","1119","194","192.06","1107.81"
"1","4","20","0.99","4560","1119","194","192.06","1107.81"
"1","4","20","0.99","4561","1119","195","193.05","1107.81"
"1","4","20","0.99","4562","1119","195","193.05","1107.81"
"1","4","20","0.99","4563","1119","195","193.05","1107.81"
"1","4","20","0.99","4564","1119","195","193.05","1107.81"
"1","4","20","0.99","4565","1119","195","193.05","1107.81"
"1","4","20","0.99","4566","1119","195","193.05","1107.81"
"1","4","20","0.99","4567","1119","195","193.05","1107.81"
"1","4","20","0.99","4568","1119","195","193.05","1107.81"
"1","4","20","0.99","4569","1119","195","193.05","1107.81"
"1","4","20","0.99","4570","1119","195","193.05","1107.81"
"1","4","20","0.99","4571","1119","195","193.05","1107.81"
"1","4","20","0.99","4572","1119","195","193.05","1107.81"
"1","4","20","0.99","4573","1119","195","193.05","1107.81"
"1","4","20","0.99","4574","1119","195","193.05","1107.81"
"1","4","20","0.99","4575","1119","195","193.05","1107.81"
"1","4","20","0.99","4576","1119","195","193.05","1107.81"
"1","4","20","0.99","4577","1119","195","193.05","1107.81"
"1","4","20","0.99","4578","1119","195","193.05","1107.81"
"1","4","20","0.99","4579","1119","195","193.05","1107.81"
"1","4","20","0.99","4580","1119","195","193.05","1107.81"
"1","4","20","0.99","4581","1119","195","193.05","1107.81"
"1","4","20","0.99","4582","1119","195","193.05","1107.81"
"1","4","20","0.99","4583","1119","195","193.05","1107.81"
"1","4","20","0.99","4584","1119","195","193.05","1107.81"
"1","4","20","0.99","4585","1119","195","193.05","1107.81"
"1","4","20","0.99","4586","1119","195","193.05","1107.81"
"1","4","20","0.99","4587","1119","195","193.05","1107.81"
"1","4","20","0.99","4588","1119","195","193.05","1107.81"
"1","4","20","0.99","4589","1119","195","193.05","1107.81"
"1","4","20","0.99","4590","1119","195","193.05","1107.81"
"1","4","20","0.99","4591","1119","195","193.05","1107.81"
"1","4","20","0.99","4592","1119","195","193.05","1107.81"
"1","4","20","0.99","4593","1119","195","193.05","1107.81"
"1","4","20","0.99","4594","1119","195","193.05","1107.81"
"1","4","20","0.99","4595","1119","195","193.05","1107.81"
"1","4","20","0.99","4596","1119","195","193.05","1107.81"
"1","4","20","0.99","4597","1119","195","193.05","1107.81"
"1","4","20","0.99","4598","1119","195","193.05","1107.81"
"1","4","20","0.99","4599","1119","195","193.05","1107.81"
"1","4","20","0.99","4600","1119","195","193.05","1107.81"
"1","4","20","0.99","4601","1119","195","193.05","1107.81"
"1","4","20","0.99","4602","1119","195","193.05","1107.81"
"1","4","20","0.99","4603","1119","195","193.05","1107.81"
"1","4","20","0.99","4604","1119","195","193.05","1107.81"
"1","4","20","0.99","4605","1119","195","193.05","1107.81"
"1","4","20","0.99","4606","1119","195","193.05","1107.81"
"1","4","20","0.99","4607","1119","195","193.05","1107.81"
"1","4","20","0.99","4608","1119","195","193.05","1107.81"
"1","4","20","0.99","4609","1119","195","193.05","1107.81"
"1","4","20","0.99","4610","1119","195","193.05","1107.81"
"1","4","20","0.99","4611","1119","195","193.05","1107.81"
"1","4","20","0.99","4612","1119","195","193.05","1107.81"
"1","4","20","0.99","4613","1119","195","193.05","1107.81"
"1","4","20","0.99","4614","1119","195","193.05","1107.81"
"1","4","20","0.99","4615","1119","195","193.05","1107.81"
"1","4","20","0.99","4616","1119","195","193.05","1107.81"
"1","4","20","0.99","4617","1119","195","193.05","1107.81"
